SubsID,error.immigrants.trim,error.asylum.seekers.trim,error.trim,error.immigrants,error.asylum.seekers,error,consp_01,confidence,trust.stat,news.paper,news.social,news.tv,concern.imm,edu.tertiary,lr,age,female,abit,income,dummy.imm.as,country,QG8c_1_T4,QG8d_1_T4,QG16_1_T4,QG16_2_T4,QG16_3_T4,QG16_4_T4,country_cod,int_wt1_cap_T4
EPOKBQD2YJWLYLH4B9,NA,9.99265670334493,9.99265670334493,NA,9.99265670334493,9.99265670334493,0.925927487413473,0,1,0.5,0.25,0.75,1,0,0.8,59,1,3. Rural zone,0.181818181818182,0,Czechia,NA,10,1,1,1,1,1,0.753396613
EPOKCDNH6P6LT7P4B0,NA,1.99265670334493,1.99265670334493,NA,1.99265670334493,1.99265670334493,0.863470116417907,1,0,1,0,0.875,1,0,0.5,55,1,3. Rural zone,0.090909090909091,0,Czechia,NA,2,2,1,1,1,1,0.797803515
EPOKB8N63XJH4PC4B1,NA,29.9926567033449,29.9926567033449,NA,29.9926567033449,29.9926567033449,0.848579754655534,1,0,0.125,0.625,0.625,1,0,0.3,61,1,2. Other town/urban centre,NA,0,Czechia,NA,30,1,2,1,1,1,0.754062484
EPOK528YPTV693B4B3,7.33833448157226,NA,7.33833448157226,7.33833448157226,NA,7.33833448157226,0.558292013306208,0,0,1,1,1,1,0,0.8,43,1,2. Other town/urban centre,0.363636363636364,1,Czechia,10,NA,3,2,2,2,1,1.023860601
EPOK4Z58WS3SY6X4B1,NA,1.99265670334493,1.99265670334493,NA,1.99265670334493,1.99265670334493,0.620749384301774,1,0,0.625,1,1,1,0,0.3,38,0,2. Other town/urban centre,0.181818181818182,0,Czechia,NA,2,2,2,2,2,1,1.450853916
EPOK43NGWCPK6CQ4B1,17.3383344815723,NA,17.3383344815723,17.3383344815723,NA,17.3383344815723,0.661211052546844,0,0,0,0,1,1,0,0.4,68,1,3. Rural zone,0.090909090909091,1,Czechia,20,NA,2,2,2,1,1,0.447300866
EPOKHHW4FBW3C284C4,-0.661665518427742,NA,-0.661665518427742,-0.661665518427742,NA,-0.661665518427742,0.620749384301774,1,0,1,0,1,0,1,0.3,63,0,2. Other town/urban centre,0.181818181818182,1,Czechia,2,NA,2,2,2,2,1,1.069906681
EPOKBQ4ZWB9WN834B4,27.3383344815723,NA,27.3383344815723,27.3383344815723,NA,27.3383344815723,0.698097117059714,0,0,0.5,1,1,1,0,0.5,71,1,2. Other town/urban centre,NA,1,Czechia,30,NA,2,1,2,2,1,0.462943518
EPOKFPTLMJKLGJL4B7,NA,-0.007343296655067,-0.007343296655067,NA,-0.007343296655067,-0.007343296655067,0.583863319788905,1,1,0.625,0,1,1,1,0.4,67,0,3. Rural zone,0.181818181818182,0,Czechia,NA,0,2,3,2,1,1,0.57452555
EPOK5229FQNPC7S4B1,27.3383344815723,NA,27.3383344815723,27.3383344815723,NA,27.3383344815723,0.649847017162384,0,1,0.5,1,1,1,0,0,38,0,1. Metropolitan zone,0.181818181818182,1,Czechia,30,NA,1,3,1,4,1,1.297494296
EPOK4Y7TFZKK6PM4B1,NA,4.99265670334493,4.99265670334493,NA,4.99265670334493,4.99265670334493,0.620749384301774,1,1,0.125,0,0.125,1,1,0.5,50,0,2. Other town/urban centre,0.181818181818182,0,Czechia,NA,5,2,2,2,2,1,0.778771243
EPOK5BY8H9Y2YQL4B4,37.3383344815723,NA,37.3383344815723,37.3383344815723,NA,37.3383344815723,0.786122383659968,0,0,0.125,0.25,1,1,0,0.5,39,1,1. Metropolitan zone,0.272727272727273,1,Czechia,40,NA,2,2,1,1,1,1.071355624
EPOKBZYFWC8V4JS4B2,NA,0.992656703344933,0.992656703344933,NA,0.992656703344933,0.992656703344933,0.418490320430711,0,1,1,0,0,0,1,0.6,34,0,1. Metropolitan zone,0.272727272727273,0,Czechia,NA,1,2,3,3,2,1,1.413864268
EPOK4Y7GSCBW8SV4B5,2.33833448157226,NA,2.33833448157226,2.33833448157226,NA,2.33833448157226,0.620749384301774,0,0,0.25,0.25,0.5,1,0,0.5,53,1,3. Rural zone,0.545454545454545,1,Czechia,5,NA,2,2,2,2,1,1.252597024
EPOK43FQMHSYHJS4B2,2.33833448157226,NA,2.33833448157226,2.33833448157226,NA,2.33833448157226,0.580287716056704,0,0,0.5,0.375,0.25,1,1,0.5,26,1,1. Metropolitan zone,0.181818181818182,1,Czechia,5,NA,2,2,2,3,1,1.22805851
EPOKC9HGLHFR4TC4B4,0.338334481572258,NA,0.338334481572258,0.338334481572258,NA,0.338334481572258,0.925927487413473,0,0,0.125,0,1,1,0,0.5,65,1,2. Other town/urban centre,0.090909090909091,1,Czechia,3,NA,1,1,1,1,1,0.420411971
EPOK4GW5BL2PZY84B6,NA,0.992656703344933,0.992656703344933,NA,0.992656703344933,0.992656703344933,0.745660715414898,0,1,0.125,0.25,0.25,1,1,0.7,35,1,1. Metropolitan zone,0.181818181818182,0,Czechia,NA,1,2,2,1,2,1,0.778489752
EPOK3ZNTQ2SFD9G4B6,3.33833448157226,NA,3.33833448157226,3.33833448157226,NA,3.33833448157226,0.786122383659968,0,0,0.125,0,1,0,0,0.4,45,0,1. Metropolitan zone,0.545454545454545,1,Czechia,6,NA,2,2,1,1,1,1.228273461
EPOK4WZH5B698GJ4B3,NA,19.9926567033449,19.9926567033449,NA,19.9926567033449,19.9926567033449,0.925927487413473,1,0,0.5,0.125,1,1,0,0.5,74,1,2. Other town/urban centre,0.090909090909091,0,Czechia,NA,20,1,1,1,1,1,0.420411971
EPOKBR8SN6XWMST4B6,27.3383344815723,NA,27.3383344815723,27.3383344815723,NA,27.3383344815723,0.583863319788905,0,1,0.125,0.25,0.5,1,0,0.5,19,1,3. Rural zone,0.181818181818182,1,Czechia,30,NA,2,3,2,1,1,0.507929639
EPOK4KWSZ49XMMY4B2,NA,7.99265670334493,7.99265670334493,NA,7.99265670334493,7.99265670334493,0.863470116417907,0,0,1,0.75,0.875,1,0,0.4,34,1,1. Metropolitan zone,0.272727272727273,0,Czechia,NA,8,2,1,1,1,1,1.193085405
EPOK4KW6QJSDXF34B6,17.3383344815723,NA,17.3383344815723,17.3383344815723,NA,17.3383344815723,0.786122383659968,0,1,1,0,0.375,1,0,0.5,33,1,3. Rural zone,0.181818181818182,1,Czechia,20,NA,2,2,1,1,1,1.371461039
EPOKFPRBCLZVWHF4B6,4.33833448157226,NA,4.33833448157226,4.33833448157226,NA,4.33833448157226,0.543401651543835,1,1,1,0,1,0,1,0.6,74,0,1. Metropolitan zone,0.272727272727273,1,Czechia,7,NA,2,3,2,2,1,0.535056236
EPOKFY4N8RVWPQV4B9,NA,0.492656703344933,0.492656703344933,NA,0.492656703344933,0.492656703344933,0.598753681551278,0,1,0.875,0,1,0,1,0.6,80,0,1. Metropolitan zone,0.181818181818182,0,Czechia,NA,0.5,3,2,2,1,1,0.535056236
EPOKCC682QCSGD94B6,2.33833448157226,NA,2.33833448157226,2.33833448157226,NA,2.33833448157226,0.521409359671347,0,1,0.125,1,1,0,1,1,39,1,3. Rural zone,0.545454545454545,1,Czechia,5,NA,1,3,3,1,1,1.12839573
EPOK5BVK2NTFPYS4B2,2.33833448157226,NA,2.33833448157226,2.33833448157226,NA,2.33833448157226,0.848579754655534,0,0,0.25,1,1,1,1,0.5,32,1,1. Metropolitan zone,0.272727272727273,1,Czechia,5,NA,1,2,1,1,1,1.085337909
EPOK47M94CCF3Q54B1,2.33833448157226,NA,2.33833448157226,2.33833448157226,NA,2.33833448157226,0.808118086410464,0,0,1,1,1,1,0,0.3,35,0,2. Other town/urban centre,0.090909090909091,1,Czechia,5,NA,1,2,1,2,1,0.76907396
EPOK4YZ2S7YCTKL4B8,2.33833448157226,NA,2.33833448157226,2.33833448157226,NA,2.33833448157226,0.543401651543835,0,0,0.125,0.125,0.125,1,0,0.5,64,0,3. Rural zone,0.090909090909091,1,Czechia,5,NA,2,3,2,2,1,0.553944131
EPOKBKW6PCNZ66D4B6,7.33833448157226,NA,7.33833448157226,7.33833448157226,NA,7.33833448157226,0.863470116417907,1,0,1,1,1,1,0,0.6,68,1,2. Other town/urban centre,0.181818181818182,1,Czechia,10,NA,2,1,1,1,1,0.445886415
EPOK4VZNWBP3ZBC4B3,12.3383344815723,NA,12.3383344815723,12.3383344815723,NA,12.3383344815723,0.698097117059714,0,0,0.125,0.25,1,1,1,0.5,69,1,2. Other town/urban centre,0.090909090909091,1,Czechia,15,NA,2,1,2,2,1,0.47592616
EPOKB8G6RKW94Y74B1,NA,7.99265670334493,7.99265670334493,NA,7.99265670334493,7.99265670334493,0.554716409574007,0,1,0.625,0.125,0.25,1,0,0.6,25,0,2. Other town/urban centre,0.181818181818182,0,Czechia,NA,8,3,1,2,4,1,1.096426822
EPOKFZCD4Y4SV2J4B7,2.33833448157226,NA,2.33833448157226,2.33833448157226,NA,2.33833448157226,0.543401651543835,0,1,1,0,1,1,1,0.5,68,0,2. Other town/urban centre,0.181818181818182,1,Czechia,5,NA,2,3,2,2,1,0.525883272
EPOK4743PN9S5SM4B9,7.33833448157226,NA,7.33833448157226,7.33833448157226,NA,7.33833448157226,0.433380682193085,1,0,1,1,1,0,0,0.5,68,1,1. Metropolitan zone,0.090909090909091,1,Czechia,10,NA,3,2,3,2,1,0.47204665
EPOKFPB3VBQQSWT4B7,NA,19.9926567033449,19.9926567033449,NA,19.9926567033449,19.9926567033449,0.315571281190075,0,0,0.25,0.125,0.5,1,0,1,64,0,2. Other town/urban centre,0.181818181818182,0,Czechia,NA,20,3,3,3,3,1,0.553944131
EPOK3NF4FCTMPMD4B3,NA,14.9926567033449,14.9926567033449,NA,14.9926567033449,14.9926567033449,0.804542482678263,0,0,0.125,0.5,0.25,1,0,0.5,29,1,3. Rural zone,0.454545454545455,0,Czechia,NA,15,1,1,1,4,1,1.355843243
EPOK3NCD6MJFR8K4B4,NA,10.9926567033449,10.9926567033449,NA,10.9926567033449,10.9926567033449,0.925927487413473,1,0,0.25,0.125,0.125,1,0,0.5,70,1,3. Rural zone,NA,0,Czechia,NA,11,1,1,1,1,1,0.420411971
EPOK57HXX2ZKCGR4B2,-0.661665518427742,NA,-0.661665518427742,-0.661665518427742,NA,-0.661665518427742,0.502939983298765,1,1,0.25,0,1,1,0,0.6,35,0,2. Other town/urban centre,0.272727272727273,1,Czechia,2,NA,2,3,2,3,1,1.115912755
EPOK52P777DXDGT4B9,-1.66166551842774,NA,-1.66166551842774,-1.66166551842774,NA,-1.66166551842774,0.745660715414898,0,1,0.25,0,0.625,0,1,0.4,66,0,2. Other town/urban centre,0.363636363636364,1,Czechia,1,NA,2,2,1,2,1,0.57452555
EPOK4Z45B9TZX3N4B2,-0.661665518427742,NA,-0.661665518427742,-0.661665518427742,NA,-0.661665518427742,0.925927487413473,0,0,1,0.375,0.875,1,1,0.5,60,1,1. Metropolitan zone,0.272727272727273,1,Czechia,2,NA,1,1,1,1,1,0.985511005
EPOK424JG2Z7P7T4B3,0.338334481572258,NA,0.338334481572258,0.338334481572258,NA,0.338334481572258,0.580287716056704,0,0,0.125,0.75,0.75,0,0,0.7,66,0,1. Metropolitan zone,NA,1,Czechia,3,NA,2,2,2,3,1,0.553944131
EPOKCBXBTSJ9SWQ4B4,2.33833448157226,NA,2.33833448157226,2.33833448157226,NA,2.33833448157226,0.823008448172837,0,1,1,0,1,1,1,0.5,28,1,1. Metropolitan zone,0.181818181818182,1,Czechia,5,NA,2,1,1,2,1,1.22805851
EPOK4MG83DKTCGF4B9,17.3383344815723,NA,17.3383344815723,17.3383344815723,NA,17.3383344815723,0.925927487413473,0,0,0.25,1,1,1,0,0.3,71,1,1. Metropolitan zone,0.090909090909091,1,Czechia,20,NA,1,1,1,1,1,0.47204665
EPOK74GRDVM9GDG4B0,-1.66166551842774,NA,-1.66166551842774,-1.66166551842774,NA,-1.66166551842774,0.502939983298765,1,0,0.5,0.375,0.625,1,1,0.6,37,0,1. Metropolitan zone,0.545454545454545,1,Czechia,1,NA,2,3,2,3,1,1.413864268
EPOKBQ4XKW8WSHD4B4,NA,NA,NA,NA,39.9926567033449,39.9926567033449,0.925927487413473,0,0,0,0,0.25,1,0,0.4,29,0,1. Metropolitan zone,NA,0,Czechia,NA,40,1,1,1,1,1,1.450853916
EPOK4FZ4BTP5HNP4B2,-2.66166551842774,NA,-2.66166551842774,-2.66166551842774,NA,-2.66166551842774,0.863470116417907,1,0,0.625,0.25,1,0,0,0.7,33,0,2. Other town/urban centre,0.272727272727273,1,Czechia,0,NA,2,1,1,1,1,1.115912755
EPOKB9PRJBC4RTV4B9,2.33833448157226,NA,2.33833448157226,2.33833448157226,NA,2.33833448157226,0.212655652827448,0,1,0.25,0,1,0,0,0.4,32,0,2. Other town/urban centre,0.272727272727273,1,Czechia,5,NA,2,3,4,4,1,1.297494296
EPOK4LBP4752ZZ94B5,2.33833448157226,NA,2.33833448157226,2.33833448157226,NA,2.33833448157226,0.723665012664402,0,1,0.375,0.125,1,1,0,0.5,66,1,3. Rural zone,0.090909090909091,1,Czechia,5,NA,3,2,1,1,1,0.497073616
EPOK4YZWVTP7VGM4B6,NA,2.99265670334493,2.99265670334493,NA,2.99265670334493,2.99265670334493,0.543401651543835,0,0,0.5,0.5,0.5,0,0,0.5,26,0,2. Other town/urban centre,0.181818181818182,0,Czechia,NA,3,2,3,2,2,1,1.297494296
EPOKBPW3GQVGP5R4B7,4.33833448157226,NA,4.33833448157226,4.33833448157226,NA,4.33833448157226,0.61364745419166,0,0,0.5,1,1,0,0,0.4,57,1,2. Other town/urban centre,0.272727272727273,1,Czechia,7,NA,2,1,3,1,1,0.627429516
EPOK577LZCSMXXR4B3,NA,13.9926567033449,13.9926567033449,NA,13.9926567033449,13.9926567033449,0.661211052546844,1,0,0.125,0.375,0.125,1,0,0.5,61,1,3. Rural zone,0.181818181818182,0,Czechia,NA,14,2,2,2,1,1,0.853214463
EPOK47PWK5C3FDD4B1,NA,4.99265670334493,4.99265670334493,NA,4.99265670334493,4.99265670334493,0.925927487413473,0,0,0.25,0,1,1,1,0.5,74,0,3. Rural zone,0.090909090909091,0,Czechia,NA,5,1,1,1,1,1,0.481496842
EPOKBNB95QC4QR64B5,2.33833448157226,NA,2.33833448157226,2.33833448157226,NA,2.33833448157226,0.808118086410464,0,0,0.125,0.375,1,1,1,0.5,40,0,3. Rural zone,0.272727272727273,1,Czechia,5,NA,1,2,1,2,1,1.146857452
EPOKFWZS8FFXCCT4B1,0.338334481572258,NA,0.338334481572258,0.338334481572258,NA,0.338334481572258,0.863470116417907,1,0,0.25,0.125,1,0,1,0.4,70,0,3. Rural zone,0.181818181818182,1,Czechia,3,NA,2,1,1,1,1,0.481496842
EPOKCC2JHYVG8824B9,-1.66166551842774,NA,-1.66166551842774,-1.66166551842774,NA,-1.66166551842774,0.480944280548269,0,1,0.625,0.5,1,1,0,0.4,72,1,1. Metropolitan zone,0.181818181818182,1,Czechia,1,NA,3,3,2,2,1,0.268918127
EPOK3Q44FQTTJSB4B5,NA,14.9926567033449,14.9926567033449,NA,14.9926567033449,14.9926567033449,0.580287716056704,1,0,0.375,0.625,0.625,1,1,0.5,33,0,3. Rural zone,0.454545454545455,0,Czechia,NA,15,2,2,2,3,1,1.542405273
EPOK4CB4DKFL9CW4B2,2.33833448157226,NA,2.33833448157226,2.33833448157226,NA,2.33833448157226,0.620749384301774,0,1,0.125,1,0.375,0,0,0.6,61,1,3. Rural zone,0.090909090909091,1,Czechia,5,NA,2,2,2,2,1,1.053648773
EPOKBMV9Y46LWZX4B6,6.33833448157226,NA,6.33833448157226,6.33833448157226,NA,6.33833448157226,0.72366842354241,0,0,0.75,0,0.75,1,0,0.5,52,1,3. Rural zone,0.090909090909091,1,Czechia,9,NA,1,2,2,1,1,0.865393886
EPOK4XD3F6QFXSM4B0,NA,2.99265670334493,2.99265670334493,NA,2.99265670334493,2.99265670334493,0.848579754655534,1,0,1,0,1,1,0,0.4,68,0,2. Other town/urban centre,0.181818181818182,0,Czechia,NA,3,1,2,1,1,1,0.466041795
EPOKFPQM7KW4GFL4B5,2.33833448157226,NA,2.33833448157226,2.33833448157226,NA,2.33833448157226,0.72366842354241,1,0,0.75,0.125,1,1,1,0.6,69,0,3. Rural zone,0.272727272727273,1,Czechia,5,NA,1,2,2,1,1,0.525883272
EPOKBSMNQ9KBPHH4B0,-2.16166551842774,NA,-2.16166551842774,-2.16166551842774,NA,-2.16166551842774,0.68320675529734,1,1,0,0.75,1,0,0,0.7,51,0,2. Other town/urban centre,0.181818181818182,1,Czechia,0.5,NA,1,2,2,2,1,1.196420122
EPOKBKV7FM8BK3X4B6,NA,4.99265670334493,4.99265670334493,NA,4.99265670334493,4.99265670334493,0.786122383659968,1,1,0,1,1,1,0,0.5,63,1,3. Rural zone,0.181818181818182,0,Czechia,NA,5,2,2,1,1,1,0.627429516
EPOKBKWRMRGSDV74B4,2.33833448157226,NA,2.33833448157226,2.33833448157226,NA,2.33833448157226,0.925927487413473,0,0,0.25,1,1,1,0,0.5,49,0,2. Other town/urban centre,0.090909090909091,1,Czechia,5,NA,1,1,1,1,1,1.128395728
EPOKB8Q9HSLW7V84B1,-1.66166551842774,NA,-1.66166551842774,-1.66166551842774,NA,-1.66166551842774,0.668312982656958,0,1,0.5,1,1,1,0,0.4,53,0,3. Rural zone,0.272727272727273,1,Czechia,1,NA,2,3,1,2,1,1.128395728
EPOKCRK2KWXWK6C4B7,47.3383344815723,NA,47.3383344815723,47.3383344815723,NA,47.3383344815723,0.392919013948015,0,1,0.375,0.375,0.5,0,1,0.4,24,1,1. Metropolitan zone,0.181818181818182,1,Czechia,50,NA,3,2,3,3,1,1.248154124
EPOKHH92XJDLTZ94C7,12.3383344815723,NA,12.3383344815723,12.3383344815723,NA,12.3383344815723,0.885465819168403,1,0,1,1,1,1,0,0.5,59,0,1. Metropolitan zone,0.090909090909091,1,Czechia,15,NA,1,1,1,2,1,0.813156477
EPOKBRPL5QGV4HJ4B8,-0.661665518427742,NA,-0.661665518427742,-0.661665518427742,NA,-0.661665518427742,0.620749384301774,0,0,0.125,0.375,1,1,0,0.1,43,0,3. Rural zone,0.181818181818182,1,Czechia,2,NA,2,2,2,2,1,0.945932751
EPOKBPSGYV6Y35M4B6,NA,4.99265670334493,4.99265670334493,NA,4.99265670334493,4.99265670334493,0.605859022539401,0,1,0.75,1,1,1,0,0.6,63,1,2. Other town/urban centre,0.181818181818182,0,Czechia,NA,5,1,3,2,2,1,0.797803515
EPOKBKWP4MNNFX74B9,NA,4.99265670334493,4.99265670334493,NA,4.99265670334493,4.99265670334493,0.620749384301774,0,0,0.125,0.25,0.5,0,0,0.4,39,0,1. Metropolitan zone,0.181818181818182,0,Czechia,NA,5,2,2,2,2,1,0.71645534
EPOKBB6JKNB9WPD4B4,NA,1.99265670334493,1.99265670334493,NA,1.99265670334493,1.99265670334493,0.801012745422341,0,1,1,0,1,1,1,0.8,74,0,2. Other town/urban centre,0.181818181818182,0,Czechia,NA,2,3,1,1,1,1,0.451341745
EPOKBN9KSYG76J24B6,-0.661665518427742,NA,-0.661665518427742,-0.661665518427742,NA,-0.661665518427742,0.620749384301774,1,1,0.125,1,1,1,0,0.5,68,0,3. Rural zone,0.181818181818182,1,Czechia,2,NA,2,2,2,2,1,0.257954992
EPOKD3YHBHHTRSN4B9,2.33833448157226,NA,2.33833448157226,2.33833448157226,NA,2.33833448157226,0.698097117059714,1,0,0.625,0.75,0.875,0,0,0.3,68,0,2. Other town/urban centre,0.181818181818182,1,Czechia,5,NA,2,1,2,2,1,0.466041795
EPOK4GW5F92WCZ24B1,NA,1.99265670334493,1.99265670334493,NA,1.99265670334493,1.99265670334493,0.845004150923333,0,0,1,1,1,1,0,0.7,66,1,3. Rural zone,0.090909090909091,0,Czechia,NA,2,1,1,1,3,1,0.445886415
EPOKHD4TCQY8BJC4C1,-0.661665518427742,NA,-0.661665518427742,-0.661665518427742,NA,-0.661665518427742,0.661207641668836,0,1,1,0.5,1,1,0,0.4,24,0,3. Rural zone,0.363636363636364,1,Czechia,2,NA,4,2,1,1,1,0.385426107
EPOKC3HZZ2R3PVB4B8,0.338334481572258,NA,0.338334481572258,0.338334481572258,NA,0.338334481572258,0.745660715414898,0,1,1,1,1,1,0,0.5,70,1,3. Rural zone,0.090909090909091,1,Czechia,3,NA,2,2,1,2,1,0.466497232
EPOK5BYBKBH2MNC4B7,7.33833448157226,NA,7.33833448157226,7.33833448157226,NA,7.33833448157226,0.698097117059714,0,0,1,0.25,0.625,1,1,0.5,35,0,2. Other town/urban centre,0.363636363636364,1,Czechia,10,NA,2,1,2,2,1,1.27103527
EPOK53483TKK3PV4B0,22.3383344815723,NA,22.3383344815723,22.3383344815723,NA,22.3383344815723,0.698097117059714,1,0,0,1,0.625,1,0,0.6,65,1,1. Metropolitan zone,NA,1,Czechia,25,NA,2,1,2,2,1,0.445886415
EPOK47WNPGNMPQF4B1,NA,0.992656703344933,0.992656703344933,NA,0.992656703344933,0.992656703344933,0.848579754655534,0,0,0,0,1,1,0,0.2,59,1,1. Metropolitan zone,0.090909090909091,0,Czechia,NA,1,1,2,1,1,1,0.797803515
EPOKC2L43HLZ2FL4B9,0.338334481572258,NA,0.338334481572258,0.338334481572258,NA,0.338334481572258,0.848579754655534,0,0,0.25,1,1,1,0,0.5,66,1,1. Metropolitan zone,0.181818181818182,1,Czechia,3,NA,1,2,1,1,1,0.497073616
EPOK559THN7BBDZ4B9,NA,19.9926567033449,19.9926567033449,NA,19.9926567033449,19.9926567033449,0.580287716056704,1,0,0.125,0.25,0.25,1,0,0.3,43,0,2. Other town/urban centre,0.272727272727273,0,Czechia,NA,20,2,2,2,3,1,0.950146324
EPOKCHSBY8QVS3L4B0,NA,9.99265670334493,9.99265670334493,NA,9.99265670334493,9.99265670334493,0.786122383659968,0,0,0,0,0.125,0,0,0.5,38,1,3. Rural zone,0.272727272727273,0,Czechia,NA,10,2,2,1,1,1,1.355843243
EPOKGLR5LRFH6484B7,NA,NA,NA,NA,39.9926567033449,39.9926567033449,0.786122383659968,0,0,0.25,0.125,1,1,0,0.4,31,0,1. Metropolitan zone,0.363636363636364,0,Czechia,NA,40,2,2,1,1,1,1.341910318
EPOK4WYFFGG467F4B3,NA,1.99265670334493,1.99265670334493,NA,1.99265670334493,1.99265670334493,0.620749384301774,0,0,1,0,1,1,1,0.6,66,1,2. Other town/urban centre,0.181818181818182,0,Czechia,NA,2,2,2,2,2,1,0.513375644
EPOK4Z2VKLPVD2Z4B8,19.3383344815723,NA,19.3383344815723,19.3383344815723,NA,19.3383344815723,0.786122383659968,1,0,1,0.5,1,1,0,0.5,58,1,3. Rural zone,0.090909090909091,1,Czechia,22,NA,2,2,1,1,1,1.053648773
EPOK572G7K9PXWM4B2,1.33833448157226,NA,1.33833448157226,1.33833448157226,NA,1.33833448157226,0.620749384301774,1,1,1,1,1,1,0,0.5,34,0,2. Other town/urban centre,0.454545454545455,1,Czechia,4,NA,2,2,2,2,1,1.48126529
EPOK4Y3FRDSSQKF4B7,NA,9.99265670334493,9.99265670334493,NA,9.99265670334493,9.99265670334493,0.72366842354241,0,1,1,0.125,1,1,0,1,66,1,2. Other town/urban centre,0.181818181818182,0,Czechia,NA,10,1,2,2,1,1,0.250161003
EPOK834JXW2NW3G4B8,NA,0.992656703344933,0.992656703344933,NA,0.992656703344933,0.992656703344933,0.925927487413473,0,0,0.25,1,1,1,0,0.4,60,0,1. Metropolitan zone,0.090909090909091,0,Czechia,NA,1,1,1,1,1,1,0.660530675
EPOKDD59JVQNQN64B4,NA,1.99265670334493,1.99265670334493,NA,1.99265670334493,1.99265670334493,0.598753681551278,1,1,0.75,1,0.75,0,0,0.6,57,0,3. Rural zone,0.272727272727273,0,Czechia,NA,2,3,2,2,1,1,0.813156477
EPOKFPZ7BMYJYBM4B5,9.33833448157226,NA,9.33833448157226,9.33833448157226,NA,9.33833448157226,0.848579754655534,0,0,0.625,0.5,1,1,0,0.5,64,0,2. Other town/urban centre,0.272727272727273,1,Czechia,12,NA,1,2,1,1,1,0.467856171
EPOK4YVYQM4MH6H4B4,0.338334481572258,NA,0.338334481572258,0.338334481572258,NA,0.338334481572258,0.620749384301774,1,0,0.75,0,1,1,0,0.5,54,0,2. Other town/urban centre,0.272727272727273,1,Czechia,3,NA,2,2,2,2,1,1.219310872
EPOK4HVH528BRBZ4B1,NA,0.992656703344933,0.992656703344933,NA,0.992656703344933,0.992656703344933,0.925927487413473,1,0,0.125,0,1,0,1,0.5,68,1,2. Other town/urban centre,0.181818181818182,0,Czechia,NA,1,1,1,1,1,1,0.479747261
EPOK4Z2WFN5GJMG4B3,2.33833448157226,NA,2.33833448157226,2.33833448157226,NA,2.33833448157226,0.848579754655534,1,1,1,0.125,1,1,0,0.5,70,0,3. Rural zone,0.181818181818182,1,Czechia,5,NA,1,2,1,1,1,0.439247681
EPOK57QZ7NVXM8X4B1,-1.66166551842774,NA,-1.66166551842774,-1.66166551842774,NA,-1.66166551842774,0.583863319788905,1,0,0.25,0.5,1,1,0,0.7,57,0,2. Other town/urban centre,0.272727272727273,1,Czechia,1,NA,2,3,2,1,1,0.813156477
EPOKBM65WSJRN534B3,NA,0.492656703344933,0.492656703344933,NA,0.492656703344933,0.492656703344933,0.661211052546844,1,0,0.75,0.75,0.75,1,1,0.5,26,0,2. Other town/urban centre,0.454545454545455,0,Czechia,NA,0.5,2,2,2,1,1,1.380959363
EPOK44ZNWNZ3NW94B0,-1.66166551842774,NA,-1.66166551842774,-1.66166551842774,NA,-1.66166551842774,0.620749384301774,0,1,0.75,0.75,1,1,1,0.7,31,0,2. Other town/urban centre,0.272727272727273,1,Czechia,1,NA,2,2,2,2,1,1.542405273
EPOKBBGKLY9G5WK4B1,17.3383344815723,NA,17.3383344815723,17.3383344815723,NA,17.3383344815723,0.786122383659968,1,0,0.375,0.5,0.625,1,0,0.5,69,0,3. Rural zone,0.181818181818182,1,Czechia,20,NA,2,2,1,1,1,0.503888316
EPOK45NVTV9K5KQ4B2,NA,24.9926567033449,24.9926567033449,NA,24.9926567033449,24.9926567033449,0.823008448172837,1,1,0.125,0,1,1,0,0.4,63,1,2. Other town/urban centre,0.181818181818182,0,Czechia,NA,25,2,1,1,2,1,0.853214463
EPOKCR9XRLGZWP24B4,NA,8.99265670334493,8.99265670334493,NA,8.99265670334493,8.99265670334493,0.925927487413473,0,0,0.25,1,0.25,1,1,0.5,25,1,2. Other town/urban centre,0.090909090909091,0,Czechia,NA,9,1,1,1,1,1,1.451938302
EPOK3Q43QWK7V6Y4B3,NA,19.9926567033449,19.9926567033449,NA,19.9926567033449,19.9926567033449,0.863470116417907,1,0,1,1,1,1,0,0.5,47,0,1. Metropolitan zone,0.272727272727273,0,Czechia,NA,20,2,1,1,1,1,0.945932751
EPOKFPDBS86RV2Z4B0,0.338334481572258,NA,0.338334481572258,0.338334481572258,NA,0.338334481572258,0.863470116417907,0,0,1,0,1,0,0,0.6,73,0,2. Other town/urban centre,0.181818181818182,1,Czechia,3,NA,2,1,1,1,1,0.287785702
EPOK5MX27S4R2LS4B7,12.3383344815723,NA,12.3383344815723,12.3383344815723,NA,12.3383344815723,0.620749384301774,0,1,0.125,0.125,0.125,1,0,0.5,23,1,3. Rural zone,0.181818181818182,1,Czechia,15,NA,2,2,2,2,1,2.181658851
EPOKBW6HNSDSKP24B4,7.33833448157226,NA,7.33833448157226,7.33833448157226,NA,7.33833448157226,0.620749384301774,0,0,0.875,0.125,0.875,0,1,0.5,73,0,1. Metropolitan zone,0.272727272727273,1,Czechia,10,NA,2,2,2,2,1,0.535056236
